instance,n_K,n_C,n_S,n_D,B,tier_used,rev_total,heur_profit,heur_runtime,heur_feasible,greedy_profit,greedy_runtime,greedy_feasible,ub_profit,ub_runtime,ub_status,opt_profit,opt_runtime,opt_status,n_accepted_h,n_accepted_g,n_upgrades_h,n_upgrades_g,scenario,block,seed
M2_skewed_levels_00.txt,200,20,8,5,4000,2,423000,64800,0.0020008087158203125,True,-104100,0.0030002593994140625,True,387000.0,0.002507448196411133,ok,,,skipped,85,110,32,51,M2_skewed_levels,B,20921511
M2_skewed_levels_01.txt,200,20,8,5,4000,2,493300,6100,0.0019996166229248047,True,-186800,0.0019996166229248047,True,399700.0,0.004001617431640625,ok,,,skipped,85,108,31,41,M2_skewed_levels,B,20921512
M2_skewed_levels_02.txt,200,20,8,5,4000,2,508500,101100,0.001996278762817383,True,-174900,0.002000093460083008,True,455400.0,0.0030019283294677734,ok,,,skipped,103,114,33,52,M2_skewed_levels,B,20921513
M2_skewed_levels_03.txt,200,20,8,5,4000,2,555500,44300,0.0030002593994140625,True,-64000,0.002996683120727539,True,479300.0,0.00400090217590332,ok,,,skipped,83,115,25,37,M2_skewed_levels,B,20921514
M2_skewed_levels_04.txt,200,20,8,5,4000,2,473300,49400,0.0019998550415039062,True,-92500,0.0030002593994140625,True,414500.0,0.004000425338745117,ok,,,skipped,89,111,32,53,M2_skewed_levels,B,20921515
M2_skewed_levels_05.txt,200,20,8,5,4000,2,454100,74000,0.0020003318786621094,True,-66400,0.003000020980834961,True,419300.0,0.004001140594482422,ok,,,skipped,90,117,36,54,M2_skewed_levels,B,20921516
M2_skewed_levels_06.txt,200,20,8,5,4000,2,530500,53800,0.0019998550415039062,True,-152900,0.0029993057250976562,True,379300.0,0.004001140594482422,ok,,,skipped,85,113,27,47,M2_skewed_levels,B,20921517
M2_skewed_levels_07.txt,200,20,8,5,4000,2,567200,44300,0.001999378204345703,True,-177700,0.001999378204345703,True,458000.0,0.0050008296966552734,ok,,,skipped,85,117,20,52,M2_skewed_levels,B,20921518
M2_skewed_levels_08.txt,200,20,8,5,4000,2,423200,20600,0.003000497817993164,True,-123100,0.0036268234252929688,True,360200.0,0.0037539005279541016,ok,,,skipped,82,114,34,46,M2_skewed_levels,B,20921519
M2_skewed_levels_09.txt,200,20,8,5,4000,2,479000,145100,0.002291440963745117,True,-50200,0.003464221954345703,True,455600.0,0.004357099533081055,ok,,,skipped,98,124,37,48,M2_skewed_levels,B,20921520
M2_skewed_levels_10.txt,200,20,8,5,4000,2,562000,26800,0.002008676528930664,True,-214700,0.0030062198638916016,True,487900.0,0.003512859344482422,ok,,,skipped,80,110,24,50,M2_skewed_levels,B,20921521
M2_skewed_levels_11.txt,200,20,8,5,4000,2,460500,125700,0.0019996166229248047,True,-105900,0.002000093460083008,True,426300.0,0.002999544143676758,ok,,,skipped,96,121,37,57,M2_skewed_levels,B,20921522
M2_skewed_levels_12.txt,200,20,8,5,4000,2,470100,45000,0.0012710094451904297,True,-168600,0.003495931625366211,True,421200.0,0.0031218528747558594,ok,,,skipped,85,106,37,50,M2_skewed_levels,B,20921523
M2_skewed_levels_13.txt,200,20,8,5,4000,2,508300,54400,0.002000093460083008,True,-87800,0.0031585693359375,True,442600.0,0.004106044769287109,ok,,,skipped,84,113,19,39,M2_skewed_levels,B,20921524
M2_skewed_levels_14.txt,200,20,8,5,4000,2,545900,-41200,0.002118825912475586,True,-47800,0.0032563209533691406,True,428000.0,0.004018545150756836,ok,,,skipped,82,116,29,45,M2_skewed_levels,B,20921525
M2_skewed_levels_15.txt,200,20,8,5,4000,2,494600,72800,0.0029993057250976562,True,-176800,0.003138303756713867,True,426500.0,0.004278898239135742,ok,,,skipped,81,111,22,52,M2_skewed_levels,B,20921526
M2_skewed_levels_16.txt,200,20,8,5,4000,2,497100,59100,0.002118349075317383,True,-132000,0.002000093460083008,True,452700.0,0.0045070648193359375,ok,,,skipped,92,116,32,45,M2_skewed_levels,B,20921527
M2_skewed_levels_17.txt,200,20,8,5,4000,2,538700,34700,0.0030007362365722656,True,-213700,0.003000020980834961,True,447200.0,0.004000663757324219,ok,,,skipped,85,110,21,39,M2_skewed_levels,B,20921528
M2_skewed_levels_18.txt,200,20,8,5,4000,2,497700,45600,0.0019998550415039062,True,-84600,0.002000093460083008,True,386700.0,0.004000425338745117,ok,,,skipped,100,115,52,51,M2_skewed_levels,B,20921529
M2_skewed_levels_19.txt,200,20,8,5,4000,2,534100,8200,0.0012726783752441406,True,-159800,0.003999471664428711,True,442000.0,0.004000425338745117,ok,,,skipped,84,108,29,43,M2_skewed_levels,B,20921530
M2_skewed_levels_20.txt,200,20,8,5,4000,2,512500,-50300,0.0019998550415039062,True,-138200,0.003000497817993164,True,436000.0,0.004000663757324219,ok,,,skipped,77,110,27,48,M2_skewed_levels,B,20921531
M2_skewed_levels_21.txt,200,20,8,5,4000,2,515200,40000,0.002000570297241211,True,-140900,0.002000093460083008,True,431500.0,0.005627155303955078,ok,,,skipped,91,113,36,49,M2_skewed_levels,B,20921532
M2_skewed_levels_22.txt,200,20,8,5,4000,2,522700,67600,0.002000570297241211,True,-124100,0.002000093460083008,True,458200.0,0.003000497817993164,ok,,,skipped,88,108,27,45,M2_skewed_levels,B,20921533
M2_skewed_levels_23.txt,200,20,8,5,4000,2,475400,92000,0.002000093460083008,True,-146200,0.0030002593994140625,True,459800.0,0.0030007362365722656,ok,,,skipped,92,107,36,43,M2_skewed_levels,B,20921534
M2_skewed_levels_24.txt,200,20,8,5,4000,2,508700,52100,0.0020003318786621094,True,-133300,0.0035593509674072266,True,381500.0,0.0030002593994140625,ok,,,skipped,91,121,31,43,M2_skewed_levels,B,20921535
M3_imbalanced_flow_00.txt,200,20,8,5,4000,2,579100,-72200,0.001013040542602539,True,-379100,0.002302885055541992,True,549700.0,0.0020003318786621094,ok,,,skipped,76,89,12,10,M3_imbalanced_flow,B,20922511
M3_imbalanced_flow_01.txt,200,20,8,5,4000,2,662600,65900,0.0020101070404052734,True,-259900,0.005360841751098633,True,482000.0,0.0044193267822265625,ok,,,skipped,92,101,8,22,M3_imbalanced_flow,B,20922512
M3_imbalanced_flow_02.txt,200,20,8,5,4000,2,669100,-54200,0.0039997100830078125,True,-532100,0.002290964126586914,True,452500.0,0.0054931640625,ok,,,skipped,83,89,11,29,M3_imbalanced_flow,B,20922513
M3_imbalanced_flow_03.txt,200,20,8,5,4000,2,691100,-22000,0.0019998550415039062,True,-279700,0.0029997825622558594,True,449300.0,0.00500035285949707,ok,,,skipped,86,106,8,22,M3_imbalanced_flow,B,20922514
M3_imbalanced_flow_04.txt,200,20,8,5,4000,2,700900,-207800,0.0010004043579101562,True,-584600,0.004669904708862305,True,337300.0,0.007451057434082031,ok,,,skipped,72,87,4,17,M3_imbalanced_flow,B,20922515
M3_imbalanced_flow_05.txt,200,20,8,5,4000,2,597300,10500,0.0010008811950683594,True,-315900,0.0019998550415039062,True,509100.0,0.00400090217590332,ok,,,skipped,84,100,10,21,M3_imbalanced_flow,B,20922516
M3_imbalanced_flow_06.txt,200,20,8,5,4000,2,633500,-54100,0.0020003318786621094,True,-314200,0.004115104675292969,True,502100.0,0.006159782409667969,ok,,,skipped,82,104,7,23,M3_imbalanced_flow,B,20922517
M3_imbalanced_flow_07.txt,200,20,8,5,4000,2,601000,-74900,0.003000020980834961,True,-404300,0.003000497817993164,True,480100.0,0.004001140594482422,ok,,,skipped,76,96,8,30,M3_imbalanced_flow,B,20922518
M3_imbalanced_flow_08.txt,200,20,8,5,4000,2,595500,6900,0.0010004043579101562,True,-409500,0.002000093460083008,True,414900.0,0.0050008296966552734,ok,,,skipped,89,88,16,21,M3_imbalanced_flow,B,20922519
M3_imbalanced_flow_09.txt,200,20,8,5,4000,2,641200,15400,0.004000425338745117,True,-269000,0.001997232437133789,True,506200.0,0.005000114440917969,ok,,,skipped,86,103,12,25,M3_imbalanced_flow,B,20922520
M3_imbalanced_flow_10.txt,200,20,8,5,4000,2,634700,-128200,0.001005411148071289,True,-530200,0.004221916198730469,True,511700.0,0.00500178337097168,ok,,,skipped,70,96,11,23,M3_imbalanced_flow,B,20922521
M3_imbalanced_flow_11.txt,200,20,8,5,4000,2,621700,10000,0.0030007362365722656,True,-242900,0.003000020980834961,True,485800.0,0.004000186920166016,ok,,,skipped,77,108,5,23,M3_imbalanced_flow,B,20922522
M3_imbalanced_flow_12.txt,200,20,8,5,4000,2,611900,-16900,0.0019998550415039062,True,-399400,0.0020012855529785156,True,437000.0,0.0049991607666015625,ok,,,skipped,87,97,10,21,M3_imbalanced_flow,B,20922523
M3_imbalanced_flow_13.txt,200,20,8,5,4000,2,671500,-175100,0.0019998550415039062,True,-484100,0.0029997825622558594,True,473800.0,0.004000425338745117,ok,,,skipped,70,91,7,30,M3_imbalanced_flow,B,20922524
M3_imbalanced_flow_14.txt,200,20,8,5,4000,2,654400,-22400,0.0033426284790039062,True,-432800,0.004561185836791992,True,468100.0,0.004542350769042969,ok,,,skipped,82,96,6,16,M3_imbalanced_flow,B,20922525
M3_imbalanced_flow_15.txt,200,20,8,5,4000,2,608600,42800,0.002008676528930664,True,-396100,0.002009868621826172,True,353300.0,0.0050771236419677734,ok,,,skipped,91,104,15,22,M3_imbalanced_flow,B,20922526
M3_imbalanced_flow_16.txt,200,20,8,5,4000,2,643500,-74100,0.001012563705444336,True,-514800,0.003301858901977539,True,462000.0,0.0046079158782958984,ok,,,skipped,79,97,8,23,M3_imbalanced_flow,B,20922527
M3_imbalanced_flow_17.txt,200,20,8,5,4000,2,619900,400,0.002000570297241211,True,-290900,0.003000497817993164,True,495900.0,0.004506587982177734,ok,,,skipped,77,108,8,25,M3_imbalanced_flow,B,20922528
M3_imbalanced_flow_18.txt,200,20,8,5,4000,2,691500,-46200,0.0019998550415039062,True,-304200,0.002999544143676758,True,378000.0,0.006000995635986328,ok,,,skipped,88,104,8,17,M3_imbalanced_flow,B,20922529
M3_imbalanced_flow_19.txt,200,20,8,5,4000,2,709600,-99800,0.0020377635955810547,True,-483500,0.003142833709716797,True,438100.0,0.0070035457611083984,ok,,,skipped,72,90,6,23,M3_imbalanced_flow,B,20922530
M3_imbalanced_flow_20.txt,200,20,8,5,4000,2,629100,62100,0.0019989013671875,True,-409200,0.0029997825622558594,True,466500.0,0.004999876022338867,ok,,,skipped,84,99,10,29,M3_imbalanced_flow,B,20922531
M3_imbalanced_flow_21.txt,200,20,8,5,4000,2,717900,-14700,0.0010006427764892578,True,-474600,0.0029997825622558594,True,431400.0,0.006000995635986328,ok,,,skipped,78,102,7,31,M3_imbalanced_flow,B,20922532
M3_imbalanced_flow_22.txt,200,20,8,5,4000,2,622900,-18200,0.003000020980834961,True,-368000,0.0019998550415039062,True,462100.0,0.004334688186645508,ok,,,skipped,74,88,9,16,M3_imbalanced_flow,B,20922533
M3_imbalanced_flow_23.txt,200,20,8,5,4000,2,623600,17000,0.0019996166229248047,True,-270400,0.0030002593994140625,True,449600.0,0.003999948501586914,ok,,,skipped,84,103,13,26,M3_imbalanced_flow,B,20922534
M3_imbalanced_flow_24.txt,200,20,8,5,4000,2,674000,4400,0.0019996166229248047,True,-496600,0.002000093460083008,True,419600.0,0.005179882049560547,ok,,,skipped,84,103,9,24,M3_imbalanced_flow,B,20922535
M4_high_demand_00.txt,300,20,8,5,4000,2,970800,-560100,0.003000020980834961,True,-822300,0.004000186920166016,True,115050.0,0.01100015640258789,ok,,,skipped,77,116,8,31,M4_high_demand,B,20923511
M4_high_demand_01.txt,300,20,8,5,4000,2,889600,-403100,0.0032112598419189453,True,-742100,0.0029997825622558594,True,274600.0,0.009508132934570312,ok,,,skipped,85,126,7,30,M4_high_demand,B,20923512
M4_high_demand_02.txt,300,20,8,5,4000,2,1028500,-653900,0.0029997825622558594,True,-936200,0.003999948501586914,True,13450.0,0.013000726699829102,ok,,,skipped,81,120,8,23,M4_high_demand,B,20923513
M4_high_demand_03.txt,300,20,8,5,4000,2,910400,-358000,0.0019998550415039062,True,-735100,0.00400090217590332,True,261800.0,0.01050710678100586,ok,,,skipped,93,129,13,42,M4_high_demand,B,20923514
M4_high_demand_04.txt,300,20,8,5,4000,2,979100,-494800,0.0020003318786621094,True,-849100,0.004000663757324219,True,144950.0,0.013000965118408203,ok,,,skipped,86,128,5,37,M4_high_demand,B,20923515
M4_high_demand_05.txt,300,20,8,5,4000,2,932500,-454700,0.002000570297241211,True,-713000,0.004001140594482422,True,175900.0,0.010507583618164062,ok,,,skipped,90,135,11,35,M4_high_demand,B,20923516
M4_high_demand_06.txt,300,20,8,5,4000,2,983500,-449000,0.002000093460083008,True,-752600,0.003999948501586914,True,166375.0,0.011000633239746094,ok,,,skipped,85,133,6,43,M4_high_demand,B,20923517
M4_high_demand_07.txt,300,20,8,5,4000,2,989200,-575000,0.0020003318786621094,True,-862100,0.0029990673065185547,True,132400.0,0.013003110885620117,ok,,,skipped,81,122,5,36,M4_high_demand,B,20923518
M4_high_demand_08.txt,300,20,8,5,4000,2,983700,-547200,0.002000093460083008,True,-814500,0.004000186920166016,True,146700.0,0.012630224227905273,ok,,,skipped,92,122,10,28,M4_high_demand,B,20923519
M4_high_demand_09.txt,300,20,8,5,4000,2,973700,-461800,0.002998828887939453,True,-808900,0.003999948501586914,True,141800.0,0.014002561569213867,ok,,,skipped,88,126,8,38,M4_high_demand,B,20923520
M4_high_demand_10.txt,300,20,8,5,4000,2,981700,-517400,0.0019998550415039062,True,-813500,0.004000186920166016,True,105550.0,0.014000415802001953,ok,,,skipped,88,129,12,36,M4_high_demand,B,20923521
M4_high_demand_11.txt,300,20,8,5,4000,2,961600,-532400,0.002000093460083008,True,-824900,0.004000663757324219,True,151300.0,0.010505437850952148,ok,,,skipped,81,121,6,24,M4_high_demand,B,20923522
M4_high_demand_12.txt,300,20,8,5,4000,2,904500,-393600,0.0020143985748291016,True,-822600,0.003999948501586914,True,246900.0,0.01300048828125,ok,,,skipped,92,127,15,43,M4_high_demand,B,20923523
M4_high_demand_13.txt,300,20,8,5,4000,2,839600,-316300,0.0020003318786621094,True,-627100,0.004999876022338867,True,363800.0,0.008000612258911133,ok,,,skipped,93,137,14,41,M4_high_demand,B,20923524
M4_high_demand_14.txt,300,20,8,5,4000,2,955800,-546300,0.002000093460083008,True,-925500,0.0039997100830078125,True,120000.0,0.013001203536987305,ok,,,skipped,78,123,6,36,M4_high_demand,B,20923525
M4_high_demand_15.txt,300,20,8,5,4000,2,953500,-535400,0.0020058155059814453,True,-820700,0.0040073394775390625,True,199000.0,0.012227773666381836,ok,,,skipped,80,116,4,28,M4_high_demand,B,20923526
M4_high_demand_16.txt,300,20,8,5,4000,2,989600,-512500,0.002000093460083008,True,-903400,0.003999948501586914,True,186800.0,0.013194799423217773,ok,,,skipped,91,126,9,38,M4_high_demand,B,20923527
M4_high_demand_17.txt,300,20,8,5,4000,2,925800,-516000,0.003000020980834961,True,-793200,0.0029997825622558594,True,213300.0,0.010000467300415039,ok,,,skipped,82,121,10,27,M4_high_demand,B,20923528
M4_high_demand_18.txt,300,20,8,5,4000,2,893500,-298100,0.003000497817993164,True,-671600,0.004000663757324219,True,347500.0,0.011304855346679688,ok,,,skipped,90,137,8,40,M4_high_demand,B,20923529
M4_high_demand_19.txt,300,20,8,5,4000,2,1014400,-561200,0.0020694732666015625,True,-809000,0.00432133674621582,True,25900.0,0.01334834098815918,ok,,,skipped,86,131,9,29,M4_high_demand,B,20923530
M4_high_demand_20.txt,300,20,8,5,4000,2,1024100,-575800,0.0024302005767822266,True,-835000,0.004019498825073242,True,114500.0,0.014525890350341797,ok,,,skipped,81,120,6,27,M4_high_demand,B,20923531
M4_high_demand_21.txt,300,20,8,5,4000,2,1014600,-557100,0.0020940303802490234,True,-838800,0.0030510425567626953,True,89400.0,0.010312795639038086,ok,,,skipped,90,143,7,36,M4_high_demand,B,20923532
M4_high_demand_22.txt,300,20,8,5,4000,2,982500,-496500,0.003000497817993164,True,-855900,0.003999471664428711,True,122400.0,0.01200103759765625,ok,,,skipped,88,123,7,35,M4_high_demand,B,20923533
M4_high_demand_23.txt,300,20,8,5,4000,2,1018900,-578300,0.0014128684997558594,True,-901700,0.003054380416870117,True,64900.0,0.018199682235717773,ok,,,skipped,86,128,6,39,M4_high_demand,B,20923534
M4_high_demand_24.txt,300,20,8,5,4000,2,887800,-416300,0.002010822296142578,True,-763100,0.006540536880493164,True,245200.0,0.010577201843261719,ok,,,skipped,85,126,7,32,M4_high_demand,B,20923535
L1_baseline_00.txt,7000,200,20,10,20000,3,21949600,-16975100,0.029554367065429688,True,-18238400,0.22411823272705078,True,2552200.0,0.918104887008667,ok,,,skipped,2962,3093,676,780,L1_baseline,C,20930511
L1_baseline_01.txt,7000,200,20,10,20000,3,22627600,-18038900,0.04079031944274902,True,-19369400,0.21381735801696777,True,1102900.0,1.0030677318572998,ok,,,skipped,2896,3007,674,767,L1_baseline,C,20930512
L1_baseline_02.txt,7000,200,20,10,20000,3,22411000,-18050600,0.048572540283203125,True,-19025600,0.21736693382263184,True,1640350.0,0.981985330581665,ok,,,skipped,2933,3058,740,756,L1_baseline,C,20930513
L1_baseline_03.txt,7000,200,20,10,20000,3,22325500,-17766500,0.05438852310180664,True,-18856700,0.2264242172241211,True,1884700.0,1.0014100074768066,ok,,,skipped,2891,3032,734,774,L1_baseline,C,20930514
L1_baseline_04.txt,7000,200,20,10,20000,3,22795000,-18106700,0.04254555702209473,True,-19412000,0.22278356552124023,True,948700.0,1.1533443927764893,ok,,,skipped,2866,3016,650,748,L1_baseline,C,20930515
L1_baseline_05.txt,7000,200,20,10,20000,3,22222100,-17908900,0.037522077560424805,True,-18946300,0.21422696113586426,True,1948100.0,1.082503318786621,ok,,,skipped,2862,3033,711,762,L1_baseline,C,20930516
L1_baseline_06.txt,7000,200,20,10,20000,3,22057400,-17060200,0.046510934829711914,True,-18601000,0.23163437843322754,True,2396375.0,1.1493592262268066,ok,,,skipped,2923,3049,695,780,L1_baseline,C,20930517
L1_baseline_07.txt,7000,200,20,10,20000,3,22338900,-17664900,0.02530646324157715,True,-18723300,0.2227334976196289,True,1858800.0,1.1270647048950195,ok,,,skipped,2881,3052,678,758,L1_baseline,C,20930518
L1_baseline_08.txt,7000,200,20,10,20000,3,22449900,-17616000,0.026753902435302734,True,-18898800,0.2272329330444336,True,1768200.0,1.0430021286010742,ok,,,skipped,2893,3018,656,740,L1_baseline,C,20930519
L1_baseline_09.txt,7000,200,20,10,20000,3,22336400,-17611900,0.023903369903564453,True,-18573400,0.23268604278564453,True,1699100.0,1.065338373184204,ok,,,skipped,2879,3003,694,768,L1_baseline,C,20930520
L1_baseline_10.txt,7000,200,20,10,20000,3,22107900,-17304900,0.02546834945678711,True,-18196800,0.2257533073425293,True,2240400.0,1.0915601253509521,ok,,,skipped,2840,2973,727,753,L1_baseline,C,20930521
L1_baseline_11.txt,7000,200,20,10,20000,3,22729100,-18363400,0.027315139770507812,True,-19618900,0.2579472064971924,True,1057100.0,1.107520580291748,ok,,,skipped,2886,3045,658,767,L1_baseline,C,20930522
L1_baseline_12.txt,7000,200,20,10,20000,3,22529000,-17962600,0.024445533752441406,True,-18721000,0.24425768852233887,True,1409000.0,1.0674259662628174,ok,,,skipped,2904,3030,692,742,L1_baseline,C,20930523
L1_baseline_13.txt,7000,200,20,10,20000,3,22886900,-19050100,0.02566385269165039,True,-19913500,0.2840847969055176,True,817100.0,1.1610610485076904,ok,,,skipped,2901,3001,677,722,L1_baseline,C,20930524
L1_baseline_14.txt,7000,200,20,10,20000,3,22587500,-18166600,0.02754688262939453,True,-19295500,0.2238469123840332,True,1519100.0000000075,1.117913007736206,ok,,,skipped,2883,3006,708,764,L1_baseline,C,20930525
L2_skewed_levels_00.txt,7000,200,20,10,20000,3,17833100,-11124400,0.026367902755737305,True,-12182200,0.24150872230529785,True,4390400.0,0.1925954818725586,ok,,,skipped,2879,3055,1146,1250,L2_skewed_levels,C,20931511
L2_skewed_levels_01.txt,7000,200,20,10,20000,3,17664700,-10660700,0.027291059494018555,True,-11683700,0.2449634075164795,True,4996300.0,0.20549392700195312,ok,,,skipped,2889,3062,1141,1266,L2_skewed_levels,C,20931512
L2_skewed_levels_02.txt,7000,200,20,10,20000,3,17463500,-10654600,0.0268857479095459,True,-11645800,0.24287843704223633,True,4838600.0,0.19867539405822754,ok,,,skipped,2918,3089,1222,1299,L2_skewed_levels,C,20931513
L2_skewed_levels_03.txt,7000,200,20,10,20000,3,17721600,-11155500,0.028974533081054688,True,-12004800,0.25226688385009766,True,4660800.0,0.19723248481750488,ok,,,skipped,2869,3036,1160,1204,L2_skewed_levels,C,20931514
L2_skewed_levels_04.txt,7000,200,20,10,20000,3,17504200,-10602500,0.02840566635131836,True,-11727500,0.24506044387817383,True,4806400.0,0.18884849548339844,ok,,,skipped,2936,3070,1195,1281,L2_skewed_levels,C,20931515
L2_skewed_levels_05.txt,7000,200,20,10,20000,3,17575600,-10860200,0.02739405632019043,True,-11949200,0.24500465393066406,True,5009200.0,0.1865248680114746,ok,,,skipped,2915,3071,1148,1286,L2_skewed_levels,C,20931516
L2_skewed_levels_06.txt,7000,200,20,10,20000,3,17523200,-10873900,0.027118206024169922,True,-11971000,0.32294154167175293,True,4779800.0,0.18685197830200195,ok,,,skipped,2889,3045,1197,1245,L2_skewed_levels,C,20931517
L2_skewed_levels_07.txt,7000,200,20,10,20000,3,17457100,-10432100,0.029599905014038086,True,-11379500,0.23871946334838867,True,5185300.0,0.2120373249053955,ok,,,skipped,2940,3078,1208,1226,L2_skewed_levels,C,20931518
L2_skewed_levels_08.txt,7000,200,20,10,20000,3,17320000,-10201400,0.026262283325195312,True,-11359700,0.2394711971282959,True,5228500.0,0.18720436096191406,ok,,,skipped,2936,3078,1208,1267,L2_skewed_levels,C,20931519
L2_skewed_levels_09.txt,7000,200,20,10,20000,3,17738900,-10750600,0.02790355682373047,True,-12006100,0.23762035369873047,True,4733900.0,0.2061152458190918,ok,,,skipped,2905,3051,1198,1244,L2_skewed_levels,C,20931520
L2_skewed_levels_10.txt,7000,200,20,10,20000,3,17743900,-11147600,0.026658296585083008,True,-12239900,0.26114726066589355,True,4603900.0,0.22080349922180176,ok,,,skipped,2923,3078,1204,1274,L2_skewed_levels,C,20931521
L2_skewed_levels_11.txt,7000,200,20,10,20000,3,17231700,-10034400,0.026001691818237305,True,-11187000,0.24309968948364258,True,5336400.0,0.20550918579101562,ok,,,skipped,2949,3089,1184,1266,L2_skewed_levels,C,20931522
L2_skewed_levels_12.txt,7000,200,20,10,20000,3,17450900,-10477900,0.02716660499572754,True,-11468500,0.2510099411010742,True,4569800.0,0.2139129638671875,ok,,,skipped,2894,3060,1190,1255,L2_skewed_levels,C,20931523
L2_skewed_levels_13.txt,7000,200,20,10,20000,3,17862400,-11123900,0.029508590698242188,True,-12154700,0.24177026748657227,True,4530700.0,0.22745966911315918,ok,,,skipped,2869,3033,1146,1259,L2_skewed_levels,C,20931524
L2_skewed_levels_14.txt,7000,200,20,10,20000,3,17320800,-10564500,0.02759408950805664,True,-11416500,0.2497730255126953,True,4665450.0,0.21179819107055664,ok,,,skipped,2892,3053,1240,1299,L2_skewed_levels,C,20931525
L3_imbalanced_flow_00.txt,7000,200,20,10,20000,3,22461300,-21221400,0.03706836700439453,True,-23618100,0.24612021446228027,True,1849050.0,1.213019847869873,ok,,,skipped,2462,2413,463,492,L3_imbalanced_flow,C,20932511
L3_imbalanced_flow_01.txt,7000,200,20,10,20000,3,22520500,-21821900,0.0397953987121582,True,-23077400,0.2575876712799072,True,1358050.0,1.0048606395721436,ok,,,skipped,2417,2446,442,475,L3_imbalanced_flow,C,20932512
L3_imbalanced_flow_02.txt,7000,200,20,10,20000,3,22375200,-20892000,0.04061007499694824,True,-23014200,0.2433338165283203,True,1507650.0,1.097686529159546,ok,,,skipped,2458,2419,435,446,L3_imbalanced_flow,C,20932513
L3_imbalanced_flow_03.txt,7000,200,20,10,20000,3,21995700,-21054600,0.049510955810546875,True,-22452300,0.2394397258758545,True,2657580.0,1.1944055557250977,ok,,,skipped,2484,2483,415,446,L3_imbalanced_flow,C,20932514
L3_imbalanced_flow_04.txt,7000,200,20,10,20000,3,22422700,-21787100,0.03881502151489258,True,-23059700,0.25754332542419434,True,1744900.0,1.1083285808563232,ok,,,skipped,2385,2434,432,458,L3_imbalanced_flow,C,20932515
L3_imbalanced_flow_05.txt,7000,200,20,10,20000,3,22622700,-21853500,0.02614426612854004,True,-22977600,0.23612475395202637,True,1375800.0,1.0124106407165527,ok,,,skipped,2400,2424,429,449,L3_imbalanced_flow,C,20932516
L3_imbalanced_flow_06.txt,7000,200,20,10,20000,3,22633500,-21947100,0.026641368865966797,True,-23063400,0.30802488327026367,True,1246800.0,0.9613447189331055,ok,,,skipped,2386,2476,420,465,L3_imbalanced_flow,C,20932517
L3_imbalanced_flow_07.txt,7000,200,20,10,20000,3,22530900,-21830100,0.028908252716064453,True,-22785600,0.24869036674499512,True,1563600.0,1.3149611949920654,ok,,,skipped,2436,2482,434,475,L3_imbalanced_flow,C,20932518
L3_imbalanced_flow_08.txt,7000,200,20,10,20000,3,22453300,-22273700,0.025125741958618164,True,-23734400,0.2526731491088867,True,1630300.0,1.0692298412322998,ok,,,skipped,2391,2374,397,402,L3_imbalanced_flow,C,20932519
L3_imbalanced_flow_09.txt,7000,200,20,10,20000,3,22345200,-21426300,0.02483344078063965,True,-23048400,0.2699158191680908,True,1621500.0,1.0248355865478516,ok,,,skipped,2406,2464,429,467,L3_imbalanced_flow,C,20932520
L3_imbalanced_flow_10.txt,7000,200,20,10,20000,3,22241500,-20983400,0.024141311645507812,True,-22241300,0.26885199546813965,True,1765000.0,1.1568875312805176,ok,,,skipped,2456,2485,430,456,L3_imbalanced_flow,C,20932521
L3_imbalanced_flow_11.txt,7000,200,20,10,20000,3,22678400,-21999700,0.025110244750976562,True,-23323000,0.24028778076171875,True,1294100.0,0.9537034034729004,ok,,,skipped,2427,2453,423,429,L3_imbalanced_flow,C,20932522
L3_imbalanced_flow_12.txt,7000,200,20,10,20000,3,22340500,-21210500,0.027021169662475586,True,-22708100,0.25234127044677734,True,2025100.0,1.004148006439209,ok,,,skipped,2382,2397,438,470,L3_imbalanced_flow,C,20932523
L3_imbalanced_flow_13.txt,7000,200,20,10,20000,3,22169900,-21960100,0.10241079330444336,True,-23158000,0.2531158924102783,True,2208200.0,1.0731141567230225,ok,,,skipped,2432,2465,459,480,L3_imbalanced_flow,C,20932524
L3_imbalanced_flow_14.txt,7000,200,20,10,20000,3,22598500,-22427300,0.02467799186706543,True,-23753600,0.2487800121307373,True,1346300.0,1.170851469039917,ok,,,skipped,2398,2432,453,462,L3_imbalanced_flow,C,20932525
L4_high_demand_00.txt,10000,200,20,10,20000,3,32466900,-35891700,0.039279937744140625,True,-37896600,0.38668084144592285,True,-17716200.0,1.7048475742340088,ok,,,skipped,2922,3154,690,819,L4_high_demand,C,20933511
L4_high_demand_01.txt,10000,200,20,10,20000,3,32020300,-35591600,0.040075063705444336,True,-36956000,0.3767540454864502,True,-16950500.0,1.3373899459838867,ok,,,skipped,2944,3182,748,827,L4_high_demand,C,20933512
L4_high_demand_02.txt,10000,200,20,10,20000,3,32568100,-36532400,0.050034523010253906,True,-38349200,0.367525577545166,True,-17914400.0,1.6376183032989502,ok,,,skipped,2968,3219,710,849,L4_high_demand,C,20933513
L4_high_demand_03.txt,10000,200,20,10,20000,3,32129700,-35594700,0.03862404823303223,True,-37382700,0.39225149154663086,True,-17058900.0,1.5282320976257324,ok,,,skipped,2901,3180,719,863,L4_high_demand,C,20933514
